vf2_mean,vf3_mean,iterations,vf2_matches,vf3_matches,target_path,pattern_path,target_vertices,target_edges,pattern_vertices,pattern_edges
-1.000000,0.007983,0,-1,16,si/si6_bvg_b06m_800/si6_b06m_m800.05/target,si/si6_bvg_b06m_800/si6_b06m_m800.05/pattern,800,4792,480,2442
-1.000000,0.012167,0,-1,16,si/si6_bvg_b06m_800/si6_b06m_m800.06/target,si/si6_bvg_b06m_800/si6_b06m_m800.06/pattern,800,4792,480,2368
-1.000000,0.009827,0,-1,32,si/si6_bvg_b06m_800/si6_b06m_m800.07/target,si/si6_bvg_b06m_800/si6_b06m_m800.07/pattern,800,4796,480,2370
-1.000000,0.009929,0,-1,32,si/si6_bvg_b06m_800/si6_b06m_m800.08/target,si/si6_bvg_b06m_800/si6_b06m_m800.08/pattern,800,4796,480,2430
-1.000000,0.010433,0,-1,48,si/si6_bvg_b06m_800/si6_b06m_m800.09/target,si/si6_bvg_b06m_800/si6_b06m_m800.09/pattern,800,4796,480,2414
-1.000000,0.001247,0,-1,2,si/si6_bvg_b09m_200/si6_b09m_m200.05/target,si/si6_bvg_b09m_200/si6_b09m_m200.05/pattern,200,1796,120,782
-1.000000,-1.000000,0,-1,-1,si/si6_m4D_m4D_256/si6_m4D_m256.09/target,si/si6_m4D_m4D_256/si6_m4D_m256.09/pattern,256,1344,153,592
-1.000000,-1.000000,0,-1,-1,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.00/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.00/pattern,625,3650,375,1706
-1.000000,0.287184,0,-1,4608,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.01/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.01/pattern,625,3648,375,2000
-1.000000,0.006648,0,-1,12,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.02/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.02/pattern,625,3648,375,1762
-1.000000,1.162523,0,-1,18432,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.03/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.03/pattern,625,3650,375,1860
-1.000000,0.009132,0,-1,2,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.04/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.04/pattern,625,3650,375,1812
-1.000000,0.033071,0,-1,6,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.05/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.05/pattern,625,3648,375,1712
-1.000000,0.040654,0,-1,576,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.06/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.06/pattern,625,3650,375,1848
-1.000000,0.004980,0,-1,16,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.07/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.07/pattern,625,3646,375,1830
-1.000000,0.025789,0,-1,288,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.08/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.08/pattern,625,3648,375,1788
-1.000000,1.253300,0,-1,18432,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.09/target,si/si6_m4D_m4Dr2_625/si6_m4Dr2_m625.09/pattern,625,3650,375,1694
-1.000000,0.043846,0,-1,256,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.00/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.00/pattern,1296,8748,777,3950
-1.000000,0.013320,0,-1,8,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.01/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.01/pattern,1296,8752,777,4106
-1.000000,0.152842,0,-1,1152,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.02/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.02/pattern,1296,8746,777,3882
-1.000000,0.014392,0,-1,12,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.03/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.03/pattern,1296,8752,777,3928
-1.000000,0.017484,0,-1,32,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.04/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.04/pattern,1296,8752,777,3842
-1.000000,0.018235,0,-1,24,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.05/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.05/pattern,1296,8750,777,3938
-1.000000,0.012225,0,-1,4,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.06/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.06/pattern,1296,8752,777,4024
-1.000000,0.017232,0,-1,48,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.07/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.07/pattern,1296,8750,777,4094
-1.000000,0.018141,0,-1,48,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.08/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.08/pattern,1296,8750,777,4006
-1.000000,0.598666,0,-1,4608,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.09/target,si/si6_m4D_m4Dr6_1296/si6_m4Dr6_m1296.09/pattern,1296,8748,777,4150
-1.000000,0.040698,0,-1,1,si/si6_rand_r001_400/si6_r001_m400.00/target,si/si6_rand_r001_400/si6_r001_m400.00/pattern,400,3266,240,1328
-1.000000,0.005632,0,-1,1,si/si6_rand_r001_400/si6_r001_m400.01/target,si/si6_rand_r001_400/si6_r001_m400.01/pattern,400,3286,240,1320
-1.000000,0.006239,0,-1,1,si/si6_rand_r001_400/si6_r001_m400.02/target,si/si6_rand_r001_400/si6_r001_m400.02/pattern,400,3276,240,1268
-1.000000,0.261285,0,-1,1,si/si6_rand_r001_400/si6_r001_m400.04/target,si/si6_rand_r001_400/si6_r001_m400.04/pattern,400,3276,240,1212
-1.000000,0.048704,0,-1,2,si/si6_rand_r001_400/si6_r001_m400.05/target,si/si6_rand_r001_400/si6_r001_m400.05/pattern,400,3278,240,1236
-1.000000,0.038984,0,-1,1,si/si6_rand_r001_400/si6_r001_m400.06/target,si/si6_rand_r001_400/si6_r001_m400.06/pattern,400,3266,240,1276
-1.000000,0.011431,0,-1,1,si/si6_rand_r001_400/si6_r001_m400.07/target,si/si6_rand_r001_400/si6_r001_m400.07/pattern,400,3278,240,1288
-1.000000,0.444729,0,-1,2,si/si6_rand_r001_400/si6_r001_m400.08/target,si/si6_rand_r001_400/si6_r001_m400.08/pattern,400,3288,240,1162
-1.000000,2.793466,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.00/target,si/si6_rand_r005_600/si6_r005_m600.00/pattern,600,35034,360,12628
-1.000000,2.465360,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.01/target,si/si6_rand_r005_600/si6_r005_m600.01/pattern,600,35092,360,12506
-1.000000,14.633175,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.02/target,si/si6_rand_r005_600/si6_r005_m600.02/pattern,600,35050,360,12556
-1.000000,13.975415,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.03/target,si/si6_rand_r005_600/si6_r005_m600.03/pattern,600,35060,360,12698
-1.000000,11.624960,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.04/target,si/si6_rand_r005_600/si6_r005_m600.04/pattern,600,35112,360,12632
-1.000000,10.760575,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.05/target,si/si6_rand_r005_600/si6_r005_m600.05/pattern,600,34996,360,12714
-1.000000,21.784978,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.06/target,si/si6_rand_r005_600/si6_r005_m600.06/pattern,600,35008,360,12444
-1.000000,9.725652,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.07/target,si/si6_rand_r005_600/si6_r005_m600.07/pattern,600,35030,360,12676
-1.000000,3.248074,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.08/target,si/si6_rand_r005_600/si6_r005_m600.08/pattern,600,35076,360,12734
-1.000000,18.199127,0,-1,1,si/si6_rand_r005_600/si6_r005_m600.09/target,si/si6_rand_r005_600/si6_r005_m600.09/pattern,600,35088,360,12592
-1.000000,0.023901,0,-1,1536,si/si2_bvg_b06m_400/si2_b06m_m400.00/target,si/si2_bvg_b06m_400/si2_b06m_m400.00/pattern,400,2394,80,302
-1.000000,-1.000000,0,-1,-1,si/si2_bvg_b06m_400/si2_b06m_m400.01/target,si/si2_bvg_b06m_400/si2_b06m_m400.01/pattern,400,2394,80,268
-1.000000,134.467290,0,-1,7741440,si/si2_bvg_b06m_400/si2_b06m_m400.03/target,si/si2_bvg_b06m_400/si2_b06m_m400.03/pattern,400,2396,80,274
-1.000000,130.610260,0,-1,7741440,si/si2_bvg_b06m_400/si2_b06m_m400.04/target,si/si2_bvg_b06m_400/si2_b06m_m400.04/pattern,400,2398,80,278
-1.000000,0.056579,0,-1,3072,si/si2_bvg_b06m_400/si2_b06m_m400.05/target,si/si2_bvg_b06m_400/si2_b06m_m400.05/pattern,400,2396,80,320
-1.000000,0.209809,0,-1,12288,si/si2_bvg_b06m_400/si2_b06m_m400.06/target,si/si2_bvg_b06m_400/si2_b06m_m400.06/pattern,400,2396,80,280
-1.000000,114.982680,0,-1,5806080,si/si2_bvg_b06m_400/si2_b06m_m400.07/target,si/si2_bvg_b06m_400/si2_b06m_m400.07/pattern,400,2396,80,284
-1.000000,0.078945,0,-1,4608,si/si2_bvg_b06m_400/si2_b06m_m400.08/target,si/si2_bvg_b06m_400/si2_b06m_m400.08/pattern,400,2396,80,286
-1.000000,0.002221,0,-1,32,si/si2_bvg_b06m_400/si2_b06m_m400.09/target,si/si2_bvg_b06m_400/si2_b06m_m400.09/pattern,400,2398,80,310
-1.000000,0.706456,0,-1,1600,si/si2_bvg_b09_800/si2_b09_m800.06/target,si/si2_bvg_b09_800/si2_b09_m800.06/pattern,800,7200,160,1392
-1.000000,0.075113,0,-1,8,si/si2_m4D_m4D_1296/si2_m4D_m1296.00/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.00/pattern,1296,7200,259,1374
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4D_1296/si2_m4D_m1296.01/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.01/pattern,1296,7200,259,1088
-1.000000,0.125620,0,-1,8,si/si2_m4D_m4D_1296/si2_m4D_m1296.02/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.02/pattern,1296,7200,259,1342
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4D_1296/si2_m4D_m1296.03/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.03/pattern,1296,7200,259,1080
-1.000000,0.115052,0,-1,8,si/si2_m4D_m4D_1296/si2_m4D_m1296.04/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.04/pattern,1296,7200,259,1348
-1.000000,0.071399,0,-1,8,si/si2_m4D_m4D_1296/si2_m4D_m1296.05/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.05/pattern,1296,7200,259,1388
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4D_1296/si2_m4D_m1296.06/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.06/pattern,1296,7200,259,1080
-1.000000,0.058249,0,-1,8,si/si2_m4D_m4D_1296/si2_m4D_m1296.07/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.07/pattern,1296,7200,259,1296
-1.000000,0.041617,0,-1,8,si/si2_m4D_m4D_1296/si2_m4D_m1296.08/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.08/pattern,1296,7200,259,1328
-1.000000,0.038776,0,-1,8,si/si2_m4D_m4D_1296/si2_m4D_m1296.09/target,si/si2_m4D_m4D_1296/si2_m4D_m1296.09/pattern,1296,7200,259,1344
-1.000000,0.203265,0,-1,2,si/si2_m4D_m4Dr2_256/si2_m4Dr2_m256.04/target,si/si2_m4D_m4Dr2_256/si2_m4Dr2_m256.04/pattern,256,1446,51,200
-1.000000,1.929430,0,-1,48,si/si2_m4D_m4Dr2_256/si2_m4Dr2_m256.06/target,si/si2_m4D_m4Dr2_256/si2_m4Dr2_m256.06/pattern,256,1446,51,168
-1.000000,0.050919,0,-1,6,si/si2_m4D_m4Dr2_256/si2_m4Dr2_m256.09/target,si/si2_m4D_m4Dr2_256/si2_m4Dr2_m256.09/pattern,256,1446,51,192
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.01/target,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.01/pattern,625,3900,125,416
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.02/target,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.02/pattern,625,3896,125,416
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.04/target,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.04/pattern,625,3898,125,432
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.06/target,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.06/pattern,625,3898,125,402
-1.000000,0.174574,0,-1,1728,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.08/target,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.08/pattern,625,3900,125,418
-1.000000,-1.000000,0,-1,-1,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.09/target,si/si2_m4D_m4Dr4_625/si2_m4Dr4_m625.09/pattern,625,3894,125,386
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r001_200/si2_r001_m200.00/target,si/si2_rand_r001_200/si2_r001_m200.00/pattern,200,874,40,82
-1.000000,30.653728,0,-1,4263744,si/si2_rand_r001_200/si2_r001_m200.02/target,si/si2_rand_r001_200/si2_r001_m200.02/pattern,200,882,40,96
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r001_200/si2_r001_m200.04/target,si/si2_rand_r001_200/si2_r001_m200.04/pattern,200,888,40,94
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r001_200/si2_r001_m200.05/target,si/si2_rand_r001_200/si2_r001_m200.05/pattern,200,904,40,88
-1.000000,10.891189,0,-1,1186160,si/si2_rand_r001_200/si2_r001_m200.06/target,si/si2_rand_r001_200/si2_r001_m200.06/pattern,200,890,40,92
-1.000000,0.041153,0,-1,5060,si/si2_rand_r001_200/si2_r001_m200.07/target,si/si2_rand_r001_200/si2_r001_m200.07/pattern,200,912,40,108
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r001_200/si2_r001_m200.08/target,si/si2_rand_r001_200/si2_r001_m200.08/pattern,200,886,40,92
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r001_200/si2_r001_m200.09/target,si/si2_rand_r001_200/si2_r001_m200.09/pattern,200,886,40,86
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r005_400/si2_r005_m400.00/target,si/si2_rand_r005_400/si2_r005_m400.00/pattern,400,15548,80,620
-1.000000,10.625290,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.01/target,si/si2_rand_r005_400/si2_r005_m400.01/pattern,400,15546,80,590
-1.000000,38.317384,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.02/target,si/si2_rand_r005_400/si2_r005_m400.02/pattern,400,15576,80,644
-1.000000,153.392780,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.03/target,si/si2_rand_r005_400/si2_r005_m400.03/pattern,400,15550,80,620
-1.000000,29.936848,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.04/target,si/si2_rand_r005_400/si2_r005_m400.04/pattern,400,15548,80,664
-1.000000,59.222045,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.05/target,si/si2_rand_r005_400/si2_r005_m400.05/pattern,400,15616,80,666
-1.000000,40.988666,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.06/target,si/si2_rand_r005_400/si2_r005_m400.06/pattern,400,15546,80,648
-1.000000,151.409680,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.07/target,si/si2_rand_r005_400/si2_r005_m400.07/pattern,400,15626,80,610
-1.000000,9.736714,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.08/target,si/si2_rand_r005_400/si2_r005_m400.08/pattern,400,15598,80,682
-1.000000,289.323979,0,-1,1,si/si2_rand_r005_400/si2_r005_m400.09/target,si/si2_rand_r005_400/si2_r005_m400.09/pattern,400,15598,80,712
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.00/target,si/si2_rand_r01_600/si2_r01_m600.00/pattern,600,68228,120,2644
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.01/target,si/si2_rand_r01_600/si2_r01_m600.01/pattern,600,68304,120,2760
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.02/target,si/si2_rand_r01_600/si2_r01_m600.02/pattern,600,68376,120,2586
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.03/target,si/si2_rand_r01_600/si2_r01_m600.03/pattern,600,68286,120,2700
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.04/target,si/si2_rand_r01_600/si2_r01_m600.04/pattern,600,68176,120,2778
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.05/target,si/si2_rand_r01_600/si2_r01_m600.05/pattern,600,68420,120,2678
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.06/target,si/si2_rand_r01_600/si2_r01_m600.06/pattern,600,68316,120,2698
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.07/target,si/si2_rand_r01_600/si2_r01_m600.07/pattern,600,68166,120,2642
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.08/target,si/si2_rand_r01_600/si2_r01_m600.08/pattern,600,68332,120,2628
-1.000000,-1.000000,0,-1,-1,si/si2_rand_r01_600/si2_r01_m600.09/target,si/si2_rand_r01_600/si2_r01_m600.09/pattern,600,68282,120,2808
-1.000000,-1.000000,0,-1,-1,si/si4_bvg_b03m_200/si4_b03m_m200.01/target,si/si4_bvg_b03m_200/si4_b03m_m200.01/pattern,200,598,80,194
-1.000000,140.067656,0,-1,9216000,si/si4_bvg_b03m_200/si4_b03m_m200.08/target,si/si4_bvg_b03m_200/si4_b03m_m200.08/pattern,200,598,80,200
-1.000000,0.188554,0,-1,3072,si/si4_bvg_b06m_800/si4_b06m_m800.00/target,si/si4_bvg_b06m_800/si4_b06m_m800.00/pattern,800,4800,320,1440
-1.000000,0.098253,0,-1,1536,si/si4_bvg_b06m_800/si4_b06m_m800.01/target,si/si4_bvg_b06m_800/si4_b06m_m800.01/pattern,800,4796,320,1442
-1.000000,0.122845,0,-1,1536,si/si4_bvg_b06m_800/si4_b06m_m800.02/target,si/si4_bvg_b06m_800/si4_b06m_m800.02/pattern,800,4800,320,1428
-1.000000,-1.000000,0,-1,-1,si/si4_bvg_b06m_800/si4_b06m_m800.03/target,si/si4_bvg_b06m_800/si4_b06m_m800.03/pattern,800,4798,320,1338
-1.000000,248.149538,0,-1,4423680,si/si4_bvg_b06m_800/si4_b06m_m800.04/target,si/si4_bvg_b06m_800/si4_b06m_m800.04/pattern,800,4800,320,1448
-1.000000,2.073333,0,-1,36864,si/si4_bvg_b06m_800/si4_b06m_m800.05/target,si/si4_bvg_b06m_800/si4_b06m_m800.05/pattern,800,4796,320,1476
-1.000000,48.520287,0,-1,884736,si/si4_bvg_b06m_800/si4_b06m_m800.06/target,si/si4_bvg_b06m_800/si4_b06m_m800.06/pattern,800,4796,320,1468
-1.000000,16.659539,0,-1,294912,si/si4_bvg_b06m_800/si4_b06m_m800.07/target,si/si4_bvg_b06m_800/si4_b06m_m800.07/pattern,800,4794,320,1382
-1.000000,197.502769,0,-1,3538944,si/si4_bvg_b06m_800/si4_b06m_m800.08/target,si/si4_bvg_b06m_800/si4_b06m_m800.08/pattern,800,4796,320,1392
-1.000000,-1.000000,0,-1,-1,si/si4_bvg_b06m_800/si4_b06m_m800.09/target,si/si4_bvg_b06m_800/si4_b06m_m800.09/pattern,800,4798,320,1420
-1.000000,0.137921,0,-1,2880,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.00/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.00/pattern,625,3650,250,1078
-1.000000,0.049846,0,-1,1152,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.01/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.01/pattern,625,3650,250,1098
-1.000000,0.753499,0,-1,15360,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.03/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.03/pattern,625,3650,250,1054
-1.000000,0.030293,0,-1,96,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.04/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.04/pattern,625,3650,250,1016
-1.000000,0.079084,0,-1,1728,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.05/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.05/pattern,625,3648,250,1036
-1.000000,2.289672,0,-1,55296,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.06/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.06/pattern,625,3650,250,1066
-1.000000,179.645971,0,-1,3317760,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.07/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.07/pattern,625,3650,250,1174
-1.000000,0.101244,0,-1,2304,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.08/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.08/pattern,625,3650,250,1084
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.09/target,si/si4_m4D_m4Dr2_625/si4_m4Dr2_m625.09/pattern,625,3648,250,1012
-1.000000,0.423846,0,-1,4608,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.00/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.00/pattern,1296,8750,518,2260
-1.000000,0.076980,0,-1,768,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.01/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.01/pattern,1296,8748,518,2222
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.02/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.02/pattern,1296,8748,518,2358
-1.000000,27.888218,0,-1,294912,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.03/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.03/pattern,1296,8752,518,2428
-1.000000,0.029083,0,-1,192,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.04/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.04/pattern,1296,8750,518,2372
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.05/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.05/pattern,1296,8746,518,2310
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.06/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.06/pattern,1296,8752,518,2198
-1.000000,0.303250,0,-1,3072,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.07/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.07/pattern,1296,8754,518,2206
-1.000000,296.664177,0,-1,3317760,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.08/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.08/pattern,1296,8746,518,2150
-1.000000,-1.000000,0,-1,-1,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.09/target,si/si4_m4D_m4Dr6_1296/si4_m4Dr6_m1296.09/pattern,1296,8750,518,2202
-1.000000,0.056972,0,-1,2,si/si4_rand_r001_400/si4_r001_m400.00/target,si/si4_rand_r001_400/si4_r001_m400.00/pattern,400,3272,160,650
-1.000000,0.365166,0,-1,24,si/si4_rand_r001_400/si4_r001_m400.01/target,si/si4_rand_r001_400/si4_r001_m400.01/pattern,400,3256,160,588
-1.000000,0.121245,0,-1,12,si/si4_rand_r001_400/si4_r001_m400.02/target,si/si4_rand_r001_400/si4_r001_m400.02/pattern,400,3254,160,654
-1.000000,0.787281,0,-1,48,si/si4_rand_r001_400/si4_r001_m400.03/target,si/si4_rand_r001_400/si4_r001_m400.03/pattern,400,3274,160,638
-1.000000,3.805229,0,-1,4,si/si4_rand_r001_400/si4_r001_m400.04/target,si/si4_rand_r001_400/si4_r001_m400.04/pattern,400,3248,160,644
-1.000000,1.859765,0,-1,48,si/si4_rand_r001_400/si4_r001_m400.05/target,si/si4_rand_r001_400/si4_r001_m400.05/pattern,400,3264,160,592
-1.000000,0.186307,0,-1,16,si/si4_rand_r001_400/si4_r001_m400.07/target,si/si4_rand_r001_400/si4_r001_m400.07/pattern,400,3276,160,634
-1.000000,0.108049,0,-1,24,si/si4_rand_r001_400/si4_r001_m400.08/target,si/si4_rand_r001_400/si4_r001_m400.08/pattern,400,3264,160,636
-1.000000,0.045741,0,-1,48,si/si4_rand_r001_400/si4_r001_m400.09/target,si/si4_rand_r001_400/si4_r001_m400.09/pattern,400,3288,160,636
-1.000000,109.909273,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.00/target,si/si4_rand_r005_600/si4_r005_m600.00/pattern,600,35062,240,5702
-1.000000,22.194483,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.01/target,si/si4_rand_r005_600/si4_r005_m600.01/pattern,600,35022,240,5612
-1.000000,5.580847,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.02/target,si/si4_rand_r005_600/si4_r005_m600.02/pattern,600,35096,240,5500
-1.000000,15.418467,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.03/target,si/si4_rand_r005_600/si4_r005_m600.03/pattern,600,35132,240,5686
-1.000000,24.500426,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.04/target,si/si4_rand_r005_600/si4_r005_m600.04/pattern,600,35084,240,5776
-1.000000,29.827099,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.05/target,si/si4_rand_r005_600/si4_r005_m600.05/pattern,600,35080,240,5494
-1.000000,32.302343,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.06/target,si/si4_rand_r005_600/si4_r005_m600.06/pattern,600,35130,240,5586
-1.000000,115.481748,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.07/target,si/si4_rand_r005_600/si4_r005_m600.07/pattern,600,35058,240,5540
-1.000000,168.089150,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.08/target,si/si4_rand_r005_600/si4_r005_m600.08/pattern,600,35044,240,5636
-1.000000,17.211382,0,-1,1,si/si4_rand_r005_600/si4_r005_m600.09/target,si/si4_rand_r005_600/si4_r005_m600.09/pattern,600,35042,240,5400
-1.000000,41.964693,0,-1,737280,si/si6_bvg_b03m_400/si6_b03m_m400.00/target,si/si6_bvg_b03m_400/si6_b03m_m400.00/pattern,400,1196,240,642
