target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,function,min,max,num_samples,median,mean,stdev,num_found_matchings
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.02/target,120,318,si/si6_bvg_b03m_200/si6_b03m_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.8874541329999985,3.630061719,10,3.0016488915000004,3.0534947227999996,0.2188836571779479,55296
400,1200,si/si6_bvg_b03m_400/si6_b03m_m400.07/target,240,658,si/si6_bvg_b03m_400/si6_b03m_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.2153284480000002,1.36499101,10,1.2282491095000005,1.2484284864,0.04849672180330403,9216
400,1200,si/si6_bvg_b03m_400/si6_b03m_m400.01/target,240,638,si/si6_bvg_b03m_400/si6_b03m_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.348757442,2.57259426,10,2.365211923,2.384452717,0.06720531514749725,11520
400,1198,si/si6_bvg_b03m_400/si6_b03m_m400.08/target,240,646,si/si6_bvg_b03m_400/si6_b03m_m400.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",3.4281846720000004,3.806671978,10,3.4881686429999994,3.5216571562,0.11836589986269436,23040
400,1196,si/si6_bvg_b03m_400/si6_b03m_m400.02/target,240,644,si/si6_bvg_b03m_400/si6_b03m_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",59.579398029000004,65.433421358,10,60.06107501500001,60.5921300796,1.7432881400456868,368640
400,30308,si/si4_rand_r01_400/si4_r01_m400.07/target,160,4792,si/si4_rand_r01_400/si4_r01_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",238.710105346,249.1792756079999,10,242.61196830000006,243.37658444369998,3.806434806124815,1
400,30332,si/si4_rand_r01_400/si4_r01_m400.02/target,160,4818,si/si4_rand_r01_400/si4_r01_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",286.946625002,299.006696466,10,288.3041262805,290.1589479279,3.8901459773845213,1
400,30352,si/si4_rand_r01_400/si4_r01_m400.01/target,160,4866,si/si4_rand_r01_400/si4_r01_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",286.461756509,305.69751442899997,10,289.45213257300003,293.58941588889996,8.414889977711619,1
200,1200,si/si6_bvg_b06_200/si6_b06_m200.00/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.16566669999999994,0.17234663300000008,10,0.1691840095,0.16908422339999998,0.0017680104625400347,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.01/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.10688322299999997,0.12570387900000002,10,0.10813008900000004,0.11109470480000001,0.0068327827147279235,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.02/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.10547965199999987,0.12360300699999999,10,0.109810507,0.11169942959999998,0.006220182836314846,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.04/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.10906868400000003,0.1185886020000001,10,0.11352316050000004,0.11308571530000003,0.002914694656957381,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.03/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.11945370600000005,0.123165802,10,0.12068601649999999,0.12073118270000001,0.0010379423236338407,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.05/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.10649882499999996,0.11795441300000009,10,0.11097739400000002,0.11154256350000001,0.0042531454454794605,400
400,1196,si/si6_bvg_b03m_400/si6_b03m_m400.00/target,240,642,si/si6_bvg_b03m_400/si6_b03m_m400.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",119.26367915600002,132.845785496,10,121.5569717985,122.50856483010001,3.849272591266231,737280
200,1200,si/si6_bvg_b06_200/si6_b06_m200.07/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.10346885900000002,0.11987282500000002,10,0.11261682049999999,0.11173518770000002,0.005309074117144741,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.06/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.11130651600000008,0.12486133399999999,10,0.115807982,0.11637339000000001,0.0037549374006980766,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.08/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.11285719799999994,0.12169287299999998,10,0.11784055000000004,0.11809640680000001,0.0027603821930388414,400
200,1200,si/si6_bvg_b06_200/si6_b06_m200.09/target,120,708,si/si6_bvg_b06_200/si6_b06_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.11554783499999999,0.11857117199999989,10,0.1175551675,0.11719056809999999,0.0012590977182968459,400
400,2400,si/si6_bvg_b06_400/si6_b06_m400.00/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.487923114,0.5304841840000001,10,0.5188928875000001,0.5186032730000001,0.012547047610775894,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.01/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.5062613790000006,0.544639396,10,0.5268691449999999,0.5254123571000001,0.011639082156463318,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.02/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.5090075060000001,0.5316017000000004,10,0.5268018134999999,0.525192439,0.006633397319237225,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.03/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.5172642919999999,0.5772671980000004,10,0.5415962394999998,0.546188435,0.018966849725071788,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.06/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.48119796699999995,0.5369481500000002,10,0.5187967025,0.5173201185,0.018858902409749745,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.04/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.48091493,0.5759371199999999,10,0.539449557,0.5384424583999999,0.030171457199089258,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.05/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.495407676,0.575772664,10,0.5475462145000001,0.5448160915,0.023170964327199797,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.07/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.5025415329999999,0.5770302479999998,10,0.5457249154999999,0.5430473821999999,0.02615575617600134,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.08/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.5234622290000002,0.556579288,10,0.5468729330000002,0.5415663843,0.01278509170312047,800
400,2400,si/si6_bvg_b06_400/si6_b06_m400.09/target,240,1428,si/si6_bvg_b06_400/si6_b06_m400.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.5254008599999995,0.544345402,10,0.5355461435,0.5348861422999999,0.005647255862183878,800
800,4800,si/si6_bvg_b06_800/si6_b06_m800.00/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.350996453,2.500552938000002,10,2.356339835500001,2.3730052283000007,0.045859850692657605,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.02/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.3469459899999983,2.553888745,10,2.359507901500001,2.3859459511,0.06517238531955381,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.01/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.3556093989999987,2.531543523,10,2.3754526619999994,2.3947256461,0.053155292153018986,1600
200,1200,si/si6_bvg_b06m_200/si6_b06m_m200.00/target,120,574,si/si6_bvg_b06m_200/si6_b06m_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.001368069999999999,0.0014878109999999986,10,0.0013787300000000016,0.0013912710999999995,3.588949606608801e-05,1
200,1198,si/si6_bvg_b06m_200/si6_b06m_m200.01/target,120,602,si/si6_bvg_b06m_200/si6_b06m_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0011416710000000038,0.0012612609999999996,10,0.0011525115000000016,0.0011646127000000013,3.5482152127043056e-05,1
800,4800,si/si6_bvg_b06_800/si6_b06_m800.04/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.3217226880000013,2.355228457999999,10,2.330881159,2.3341071183,0.010798556272454442,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.03/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.3345494949999996,2.3600598669999986,10,2.3453078064999997,2.3466201411,0.008825012279156759,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.06/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.2738193199999994,2.416879397,10,2.348896100000001,2.3436742355000004,0.04271104166172279,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.05/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.3373634669999994,2.370720522,10,2.3546331735000003,2.3546066885,0.010142602478131903,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.07/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.3079023640000003,2.391581505,10,2.3410884059999995,2.3474776237,0.02869999248958952,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.08/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.368136184000001,2.435129988,10,2.386130802999999,2.3912600255,0.021330164508346523,1600
800,4800,si/si6_bvg_b06_800/si6_b06_m800.09/target,480,2868,si/si6_bvg_b06_800/si6_b06_m800.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.2945219960000003,2.364083557,10,2.3280331404999997,2.327861106,0.018830744869612923,1600
200,1194,si/si6_bvg_b06m_200/si6_b06m_m200.04/target,120,622,si/si6_bvg_b06m_200/si6_b06m_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0015062600000000023,0.0016764999999999974,10,0.0015129710000000018,0.0015316095999999995,5.212146988461901e-05,4
200,1198,si/si6_bvg_b06m_200/si6_b06m_m200.05/target,120,610,si/si6_bvg_b06m_200/si6_b06m_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.001331319999999997,0.0014666700000000032,10,0.0013423150000000002,0.0013580884999999994,4.024753762585432e-05,4
200,1198,si/si6_bvg_b06m_200/si6_b06m_m200.02/target,120,572,si/si6_bvg_b06m_200/si6_b06m_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.001646491,0.0018377899999999989,10,0.0016579205,0.0016785816999999995,5.8168135779059385e-05,4
200,1194,si/si6_bvg_b06m_200/si6_b06m_m200.03/target,120,590,si/si6_bvg_b06m_200/si6_b06m_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0018117110000000006,0.00199945,10,0.001825400500000001,0.001842878600000001,5.688479871967337e-05,8
200,1198,si/si6_bvg_b06m_200/si6_b06m_m200.07/target,120,594,si/si6_bvg_b06m_200/si6_b06m_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0011140010000000033,0.0014079300000000017,10,0.0012700454999999972,0.0012531423999999993,8.693622876466475e-05,2
200,1192,si/si6_bvg_b06m_200/si6_b06m_m200.06/target,120,588,si/si6_bvg_b06m_200/si6_b06m_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0010355510000000026,0.0013102899999999987,10,0.0011813149999999988,0.0011590555000000002,8.459146428209412e-05,1
200,1200,si/si6_bvg_b06m_200/si6_b06m_m200.08/target,120,562,si/si6_bvg_b06m_200/si6_b06m_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0034643720000000072,0.004391150999999996,10,0.003495346,0.0036403366000000007,0.0003065988119050683,48
200,1194,si/si6_bvg_b06m_200/si6_b06m_m200.09/target,120,592,si/si6_bvg_b06m_200/si6_b06m_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0014786920000000037,0.0016149500000000039,10,0.0014849554999999993,0.0015181505999999991,5.660335196631295e-05,8
400,2396,si/si6_bvg_b06m_400/si6_b06m_m400.00/target,240,1170,si/si6_bvg_b06m_400/si6_b06m_m400.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.005405991999999998,0.0057352099999999975,10,0.005422461999999996,0.005451728899999999,0.0001002721217127002,16
400,2394,si/si6_bvg_b06m_400/si6_b06m_m400.02/target,240,1238,si/si6_bvg_b06m_400/si6_b06m_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0030903010000000036,0.003811760999999997,10,0.0035256565000000017,0.0034640657,0.00021204005884950067,4
400,2400,si/si6_bvg_b06m_400/si6_b06m_m400.01/target,240,1210,si/si6_bvg_b06m_400/si6_b06m_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.004622561999999997,0.004879523000000004,10,0.004647812000000001,0.004668710299999998,7.624945032669116e-05,4
400,2396,si/si6_bvg_b06m_400/si6_b06m_m400.03/target,240,1176,si/si6_bvg_b06m_400/si6_b06m_m400.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.004719021000000004,0.005042524,10,0.004764876499999994,0.004808658799999999,0.00010692115640643219,8
400,2394,si/si6_bvg_b06m_400/si6_b06m_m400.04/target,240,1160,si/si6_bvg_b06m_400/si6_b06m_m400.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.00958418300000001,0.011551334000000003,10,0.009807073999999995,0.0100040253,0.0005921608201861777,64
400,2394,si/si6_bvg_b06m_400/si6_b06m_m400.05/target,240,1184,si/si6_bvg_b06m_400/si6_b06m_m400.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0032592310000000013,0.003448841000000001,10,0.0032660109999999958,0.003285837199999998,5.788520309831742e-05,2
400,2396,si/si6_bvg_b06m_400/si6_b06m_m400.06/target,240,1204,si/si6_bvg_b06m_400/si6_b06m_m400.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.007108061999999998,0.007651331999999997,10,0.007151032999999994,0.007200305499999999,0.00016126241050966762,32
400,2396,si/si6_bvg_b06m_400/si6_b06m_m400.08/target,240,1212,si/si6_bvg_b06m_400/si6_b06m_m400.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.0028298409999999996,0.003215862,10,0.0029129365000000046,0.0029585353999999993,0.00013212429724080894,4
400,2394,si/si6_bvg_b06m_400/si6_b06m_m400.07/target,240,1210,si/si6_bvg_b06m_400/si6_b06m_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.008371723999999997,0.009184203000000002,10,0.008408292499999998,0.008500459899999997,0.00024788803905412786,48
400,2396,si/si6_bvg_b06m_400/si6_b06m_m400.09/target,240,1174,si/si6_bvg_b06m_400/si6_b06m_m400.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.013231217000000017,0.017047527,10,0.013696826499999995,0.014066945,0.001091138093007071,96
800,4796,si/si6_bvg_b06m_800/si6_b06m_m800.01/target,480,2428,si/si6_bvg_b06m_800/si6_b06m_m800.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.013966358000000012,0.017377516000000003,10,0.014388521499999994,0.014744400300000002,0.0009873450725564814,32
800,4786,si/si6_bvg_b06m_800/si6_b06m_m800.03/target,480,2366,si/si6_bvg_b06m_800/si6_b06m_m800.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.023474757000000013,0.027119040999999997,10,0.024139465000000013,0.024682504700000007,0.0012517499558470605,32
800,4796,si/si6_bvg_b06m_800/si6_b06m_m800.02/target,480,2356,si/si6_bvg_b06m_800/si6_b06m_m800.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.13046891300000008,0.15326768300000002,10,0.14307515349999997,0.1433181986,0.007457117410660052,512
800,4792,si/si6_bvg_b06m_800/si6_b06m_m800.00/target,480,2374,si/si6_bvg_b06m_800/si6_b06m_m800.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.7291487530000005,0.9365920899999998,10,0.7914318235,0.8069661447,0.06973389357914951,2304
800,4800,si/si6_bvg_b06m_800/si6_b06m_m800.04/target,480,2384,si/si6_bvg_b06m_800/si6_b06m_m800.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",1.3675952130000013,1.5721104000000001,10,1.4756078755000006,1.4633823760000002,0.05890314706245461,4096
800,4792,si/si6_bvg_b06m_800/si6_b06m_m800.05/target,480,2442,si/si6_bvg_b06m_800/si6_b06m_m800.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.017238512999999997,0.021785182000000014,10,0.018350278500000004,0.019018493300000005,0.0018444111667652828,16
800,4796,si/si6_bvg_b06m_800/si6_b06m_m800.07/target,480,2370,si/si6_bvg_b06m_800/si6_b06m_m800.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.02189076100000001,0.027788344000000006,10,0.022081202499999994,0.022820594800000003,0.001803990190524563,32
800,4796,si/si6_bvg_b06m_800/si6_b06m_m800.08/target,480,2430,si/si6_bvg_b06m_800/si6_b06m_m800.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.02296435500000002,0.025790753999999992,10,0.023050466500000005,0.023321100099999995,0.000868503947760546,32
800,4792,si/si6_bvg_b06m_800/si6_b06m_m800.06/target,480,2368,si/si6_bvg_b06m_800/si6_b06m_m800.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.025295972,0.027049846000000002,10,0.02538607850000002,0.025545997900000006,0.000530034966270977,16
800,4796,si/si6_bvg_b06m_800/si6_b06m_m800.09/target,480,2414,si/si6_bvg_b06m_800/si6_b06m_m800.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.02511218500000001,0.027444966999999987,10,0.025633572000000007,0.025931183600000005,0.0007837280962183483,48
200,1800,si/si6_bvg_b09_200/si6_b09_m200.00/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.27828944,0.29834922500000016,10,0.28501400350000006,0.28665332350000006,0.005653248851484009,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.01/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.23843584499999992,0.251348075,10,0.24252437799999993,0.24405017499999995,0.004123434129950789,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.02/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.235361881,0.2491547500000002,10,0.2386965235000001,0.23994012990000002,0.004075732291041468,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.03/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.2481625150000002,0.26502832200000004,10,0.25540614199999995,0.2560020797,0.005226230836968637,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.04/target,120,1032,si/si6_bvg_b09_200/si6_b09_m200.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.15324707400000004,0.15708173499999994,10,0.15463277900000005,0.1551173663,0.0012112686174663566,400
200,600,si/si6_bvg_b03m_200/si6_b03m_m200.09/target,120,312,si/si6_bvg_b03m_200/si6_b03m_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",129.158267965,233.80580611000005,10,130.87508690750002,149.04205895150002,34.06457792319863,2211840
200,1800,si/si6_bvg_b09_200/si6_b09_m200.05/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.15167312300000002,0.16393452200000014,10,0.15473274349999994,0.15606267399999998,0.0038083346998128292,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.06/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.17057660800000007,0.1794712810000001,10,0.17738971549999993,0.1769963122,0.002594575775995949,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.08/target,120,1032,si/si6_bvg_b09_200/si6_b09_m200.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.15796705599999994,0.18344254399999993,10,0.16896369850000004,0.16804977859999998,0.007126902249024943,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.07/target,120,1032,si/si6_bvg_b09_200/si6_b09_m200.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.18903620399999999,0.209635813,10,0.19999305900000008,0.19968930620000003,0.0056850753280843725,400
200,1800,si/si6_bvg_b09_200/si6_b09_m200.09/target,120,1034,si/si6_bvg_b09_200/si6_b09_m200.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.18757292000000003,0.21073105700000005,10,0.20050302599999997,0.20048083600000002,0.007468843215236091,400
400,3600,si/si6_bvg_b09_400/si6_b09_m400.01/target,240,2114,si/si6_bvg_b09_400/si6_b09_m400.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6713073920000001,0.715164165,10,0.687609385,0.6881132078,0.0128637985234763,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.00/target,240,2114,si/si6_bvg_b09_400/si6_b09_m400.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6702655530000001,0.715256272,10,0.6875263170000001,0.689485137,0.013051710888041912,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.02/target,240,2114,si/si6_bvg_b09_400/si6_b09_m400.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6417686869999999,0.6999754149999999,10,0.6793010205000001,0.6743583588,0.02352750651961095,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.03/target,240,2112,si/si6_bvg_b09_400/si6_b09_m400.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6600622160000005,0.7209794989999998,10,0.6772154914999998,0.682427964,0.021015860550058666,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.04/target,240,2114,si/si6_bvg_b09_400/si6_b09_m400.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6252160809999996,0.6614018719999999,10,0.6344198739999998,0.6373452212,0.011663995313150394,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.05/target,240,2118,si/si6_bvg_b09_400/si6_b09_m400.05/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6179329979999997,0.6481107559999995,10,0.6326847545,0.6327077987999999,0.011430282821738073,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.06/target,240,2112,si/si6_bvg_b09_400/si6_b09_m400.06/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6257096720000002,0.654674536,10,0.6343089734999999,0.6351622705,0.0084565046143129,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.09/target,240,2112,si/si6_bvg_b09_400/si6_b09_m400.09/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6284645310000005,0.7086085639999999,10,0.6476067504999998,0.6551838612,0.026559886865771234,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.07/target,240,2112,si/si6_bvg_b09_400/si6_b09_m400.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.629563713,0.724321765,10,0.6544387950000001,0.6600200303999999,0.029137865962709987,800
400,3600,si/si6_bvg_b09_400/si6_b09_m400.08/target,240,2112,si/si6_bvg_b09_400/si6_b09_m400.08/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",0.6881098589999999,0.7700327439999999,10,0.7187353744999997,0.7226827355999998,0.026557489402833097,800
800,7200,si/si6_bvg_b09_800/si6_b09_m800.01/target,480,4274,si/si6_bvg_b09_800/si6_b09_m800.01/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.8185385440000026,2.9934462490000016,10,2.889302979,2.8931427033,0.05678850537581605,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.03/target,480,4274,si/si6_bvg_b09_800/si6_b09_m800.03/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.7548660839999997,2.9288245539999984,10,2.8455665775000005,2.8362735782,0.06493971705930959,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.00/target,480,4274,si/si6_bvg_b09_800/si6_b09_m800.00/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.9022127499999986,2.9723356830000007,10,2.940600015000001,2.9382918364,0.024899160778174133,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.02/target,480,4272,si/si6_bvg_b09_800/si6_b09_m800.02/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.8984996600000006,3.029627638,10,2.9306150109999987,2.9429467446,0.03736835782570205,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.04/target,480,4272,si/si6_bvg_b09_800/si6_b09_m800.04/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.9371649699999978,3.050974551,10,2.9744215480000005,2.9770675979999996,0.03226208152974637,1600
800,7200,si/si6_bvg_b09_800/si6_b09_m800.07/target,480,4272,si/si6_bvg_b09_800/si6_b09_m800.07/pattern,"iso.discover(subgraph, target_graph, first=False, use_vf3=True)",2.7227539100000016,2.907049844,10,2.8193888655,2.809755633,0.07159726352256186,1600
