target_graph_num_vertices,target_graph_num_edges,target_graph_path,subgraph_num_vertices,subgraph_num_edges,subgraph_path,min,max,num_samples,median,mean,stdev,num_found_matchings
400,2394,si/si2_bvg_b06m_400/si2_b06m_m400.02/target,80,326,si/si2_bvg_b06m_400/si2_b06m_m400.02/pattern,0.045190876349806786,0.04614041838794947,10,0.04578519752249122,0.04569826694205403,0.0003346257176536027,8
400,2394,si/si2_bvg_b06m_400/si2_b06m_m400.00/target,80,302,si/si2_bvg_b06m_400/si2_b06m_m400.00/pattern,89.96275853179395,91.81527514290065,10,91.62041020346805,91.1556278056465,0.7833387525849188,1536
400,2396,si/si2_bvg_b06m_400/si2_b06m_m400.05/target,80,320,si/si2_bvg_b06m_400/si2_b06m_m400.05/pattern,0.3088076105341315,0.3535563191398978,10,0.3217649841681123,0.3253811555914581,0.016225614542395378,6144
400,2398,si/si2_bvg_b06m_400/si2_b06m_m400.09/target,80,310,si/si2_bvg_b06m_400/si2_b06m_m400.09/pattern,0.8336134953424335,0.8961075004190207,10,0.8396156812086701,0.8444375915452837,0.01837174554711905,192
200,1800,si/si2_bvg_b09_200/si2_b09_m200.00/target,40,314,si/si2_bvg_b09_200/si2_b09_m200.00/pattern,0.035283850971609354,0.03707363782450557,10,0.03679805831052363,0.0366567780263722,0.0005026244575759146,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.01/target,40,312,si/si2_bvg_b09_200/si2_b09_m200.01/pattern,0.04033442493528128,0.04511563992127776,10,0.0408237692900002,0.04155317079275846,0.0016691297062709244,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.03/target,40,312,si/si2_bvg_b09_200/si2_b09_m200.03/pattern,0.04144739266484976,0.04177515767514706,10,0.041506574023514986,0.041543052159249784,9.59730271978753e-05,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.02/target,40,308,si/si2_bvg_b09_200/si2_b09_m200.02/pattern,0.04585596174001694,0.046577502973377705,10,0.045927055180072784,0.046059392765164374,0.00025310005762893475,800
200,1800,si/si2_bvg_b09_200/si2_b09_m200.04/target,40,312,si/si2_bvg_b09_200/si2_b09_m200.04/pattern,0.04136314243078232,0.04157646931707859,10,0.041475619189441204,0.04146743509918451,7.679888702478096e-05,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.05/target,40,314,si/si2_bvg_b09_200/si2_b09_m200.05/pattern,0.049400199204683304,0.049574436619877815,10,0.04950320441275835,0.04950050441548228,5.419370271220836e-05,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.07/target,40,314,si/si2_bvg_b09_200/si2_b09_m200.07/pattern,0.04404741991311312,0.04483445454388857,10,0.04452215554192662,0.04448352791368961,0.0002720270129611381,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.06/target,40,314,si/si2_bvg_b09_200/si2_b09_m200.06/pattern,0.050249881111085415,0.05178304109722376,10,0.050348042976111174,0.05051124775782227,0.00046105502484001517,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.08/target,40,314,si/si2_bvg_b09_200/si2_b09_m200.08/pattern,0.04822420887649059,0.04858591314405203,10,0.04835014371201396,0.048365589790046216,0.00010604981576067646,400
200,1800,si/si2_bvg_b09_200/si2_b09_m200.09/target,40,314,si/si2_bvg_b09_200/si2_b09_m200.09/pattern,0.04826638102531433,0.04881204850971699,10,0.04839147161692381,0.04844304071739316,0.00015780881061999713,400
400,3600,si/si2_bvg_b09_400/si2_b09_m400.00/target,80,674,si/si2_bvg_b09_400/si2_b09_m400.00/pattern,0.15425369702279568,0.1703566536307335,10,0.1584089705720544,0.1607875104993582,0.005745038473927969,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.01/target,80,672,si/si2_bvg_b09_400/si2_b09_m400.01/pattern,0.14740264881402254,0.15382117871195078,10,0.15165126184001565,0.15158972106873989,0.0017285584375456317,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.02/target,80,672,si/si2_bvg_b09_400/si2_b09_m400.02/pattern,0.1614211918786168,0.17949006985872984,10,0.16818405967205763,0.16940950211137534,0.006262879403909429,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.03/target,80,674,si/si2_bvg_b09_400/si2_b09_m400.03/pattern,0.1529550477862358,0.16640288196504116,10,0.1553309103474021,0.1569502405822277,0.004534516496492659,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.04/target,80,674,si/si2_bvg_b09_400/si2_b09_m400.04/pattern,0.15410364419221878,0.17749180551618338,10,0.16467177402228117,0.16376954494044185,0.007047626003389495,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.05/target,80,672,si/si2_bvg_b09_400/si2_b09_m400.05/pattern,0.17188510112464428,0.1835739854723215,10,0.17319907154887915,0.17515679579228163,0.003992767378875955,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.06/target,80,676,si/si2_bvg_b09_400/si2_b09_m400.06/pattern,0.1753259189426899,0.1809072308242321,10,0.17558389995247126,0.1761610122397542,0.001704728050850115,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.07/target,80,674,si/si2_bvg_b09_400/si2_b09_m400.07/pattern,0.17869182489812374,0.1811764994636178,10,0.1790429358370602,0.17930578906089067,0.0007796738960358078,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.08/target,80,672,si/si2_bvg_b09_400/si2_b09_m400.08/pattern,0.15677392948418856,0.17079865653067827,10,0.15820445073768497,0.16150762354955078,0.005539116298249507,800
400,3600,si/si2_bvg_b09_400/si2_b09_m400.09/target,80,674,si/si2_bvg_b09_400/si2_b09_m400.09/pattern,0.15308461338281631,0.1691903667524457,10,0.1623553242534399,0.16172291999682784,0.00570780283296542,800
800,7200,si/si2_bvg_b09_800/si2_b09_m800.00/target,160,1394,si/si2_bvg_b09_800/si2_b09_m800.00/pattern,0.7699260180816054,0.7919271970167756,10,0.7736996440216899,0.7753972378559411,0.006192083351158567,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.01/target,160,1394,si/si2_bvg_b09_800/si2_b09_m800.01/pattern,0.767172122374177,0.7722275480628014,10,0.7687127138487995,0.768959712702781,0.001463942895976467,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.02/target,160,1392,si/si2_bvg_b09_800/si2_b09_m800.02/pattern,0.6965514989569783,0.7232126966118813,10,0.7013170472346246,0.703064882941544,0.007890348381795583,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.03/target,160,1392,si/si2_bvg_b09_800/si2_b09_m800.03/pattern,0.7436045883223414,0.7554440069943666,10,0.7520773932337761,0.7515802536159754,0.003690797272925479,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.04/target,160,1392,si/si2_bvg_b09_800/si2_b09_m800.04/pattern,0.7689193580299616,0.8065790217369795,10,0.7782333130016923,0.7803987448103726,0.011682775853750054,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.05/target,160,1392,si/si2_bvg_b09_800/si2_b09_m800.05/pattern,0.775849124416709,0.7876228634268045,10,0.7814490045420825,0.7812683209776878,0.003404662404349106,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.07/target,160,1392,si/si2_bvg_b09_800/si2_b09_m800.07/pattern,0.7773105567321181,0.8021807167679071,10,0.7813471322879195,0.7825996144674718,0.007258294174310116,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.06/target,160,1392,si/si2_bvg_b09_800/si2_b09_m800.06/pattern,0.7904200525954366,0.831720425747335,10,0.8085051737725735,0.8094065210781991,0.011803773955488348,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.08/target,160,1394,si/si2_bvg_b09_800/si2_b09_m800.08/pattern,0.8514705216512084,0.8745672842487693,10,0.8639287096448243,0.8615258434787393,0.008071905418625144,1600
800,7200,si/si2_bvg_b09_800/si2_b09_m800.09/target,160,1396,si/si2_bvg_b09_800/si2_b09_m800.09/pattern,0.7755462806671858,0.798998000100255,10,0.7848566425964236,0.7872368718497456,0.007811389896270179,1600
200,1790,si/si2_bvg_b09m_200/si2_b09m_m200.01/target,40,158,si/si2_bvg_b09m_200/si2_b09m_m200.01/pattern,1.5769400335848331,1.6330073634162545,10,1.5824233973398805,1.590064844675362,0.01972005805298768,448
200,1794,si/si2_bvg_b09m_200/si2_b09m_m200.00/target,40,204,si/si2_bvg_b09m_200/si2_b09m_m200.00/pattern,1.8197496393695474,1.9020827552303672,10,1.8705545766279101,1.866074360255152,0.026961757155947633,24
200,1794,si/si2_bvg_b09m_200/si2_b09m_m200.02/target,40,172,si/si2_bvg_b09m_200/si2_b09m_m200.02/pattern,0.0871918136253953,0.08813783805817366,10,0.08731045085005462,0.08741832543164492,0.00029280161745664834,80
200,1798,si/si2_bvg_b09m_200/si2_b09m_m200.04/target,40,182,si/si2_bvg_b09m_200/si2_b09m_m200.04/pattern,0.19752454571425915,0.19941582204774022,10,0.1981959850527346,0.19839443173259497,0.00054633369263085,12
200,1796,si/si2_bvg_b09m_200/si2_b09m_m200.03/target,40,156,si/si2_bvg_b09m_200/si2_b09m_m200.03/pattern,0.2713979668915272,0.27265501534566283,10,0.2717920581344515,0.2719122478738427,0.00045455213669048163,240
200,1788,si/si2_bvg_b09m_200/si2_b09m_m200.07/target,40,174,si/si2_bvg_b09m_200/si2_b09m_m200.07/pattern,0.036934589967131615,0.04219205863773823,10,0.038375881500542164,0.03876508856192231,0.0016267322711239832,192
200,1794,si/si2_bvg_b09m_200/si2_b09m_m200.05/target,40,162,si/si2_bvg_b09m_200/si2_b09m_m200.05/pattern,0.09348758589476347,0.10646915063261986,10,0.09672333113849163,0.0974701389670372,0.004327175603223002,32
200,1790,si/si2_bvg_b09m_200/si2_b09m_m200.08/target,40,234,si/si2_bvg_b09m_200/si2_b09m_m200.08/pattern,0.012447826564311981,0.012958196923136711,10,0.012536871246993542,0.012631508149206638,0.00019498631049882597,2
200,1788,si/si2_bvg_b09m_200/si2_b09m_m200.09/target,40,158,si/si2_bvg_b09m_200/si2_b09m_m200.09/pattern,1.77494166046381,1.8095915904268622,10,1.7808146378956735,1.7859761455096304,0.012898260924151247,12
400,3598,si/si2_bvg_b09m_400/si2_b09m_m400.00/target,80,372,si/si2_bvg_b09m_400/si2_b09m_m400.00/pattern,6.040749321691692,6.098670720122755,10,6.058243569917977,6.060208605602384,0.016534585666122443,16
